section,mask_id_xenium,mask_id_cz,match_iou,cell_id_xenium,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
18,12098,11297,0.4594594594594595,hklkjedp-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.59,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12099,11380,0.728,hklobmch-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.88,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12100,11771,0.6448598130841121,hkmellfo-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.72,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12101,11389,0.6578947368421053,hkmfnhid-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.63,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.97
18,12103,11701,0.4590163934426229,hkmhiohb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.98,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.99
18,12106,11699,0.75,hknfbcpj-1,CS20230722_CLAS_01,01 IT-ET Glut,0.97,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.99,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.87,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.9
18,12107,11026,0.6756756756756757,hkniodab-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.97,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.96,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.88
18,12108,11849,0.8148148148148148,hknkdlmk-1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0,CS20230722_SUBC_046,046 Vip Gaba,1.0,CS20230722_SUPT_0177,0177 Vip Gaba_5,0.99,CS20230722_CLUS_0641,0641 Vip Gaba_5,630,0.99
18,12111,11915,0.631578947368421,hkoagnia-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.55,CS20230722_CLUS_0080,0080 L4/5 IT CTX Glut_2,186,0.89
18,12118,12068,0.6447368421052632,hkpldppe-1,CS20230722_CLAS_31,31 OPC-Oligo,0.34,CS20230722_SUBC_327,327 Oligo NN,0.86,CS20230722_SUPT_1181,1181 COP NN_1,0.46,CS20230722_CLUS_5273,5273 COP NN_1,5212,0.38
18,12120,11216,0.4794520547945205,hkpphohc-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.94,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12121,11377,0.4216867469879518,hlaheimh-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.93,CS20230722_CLUS_0099,0099 L4/5 IT CTX Glut_6,201,0.54
18,12122,11218,0.8153846153846154,hlajgcmd-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.98,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.68,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.55
18,12124,11914,0.4431818181818182,hlankelb-1,CS20230722_CLAS_07,07 CTX-MGE GABA,0.79,CS20230722_SUBC_052,052 Pvalb Gaba,0.94,CS20230722_SUPT_0207,0207 Pvalb Gaba_3,1.0,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,0.69
18,12125,11288,0.6666666666666666,hlapicdl-1,CS20230722_CLAS_07,07 CTX-MGE GABA,0.96,CS20230722_SUBC_052,052 Pvalb Gaba,0.97,CS20230722_SUPT_0207,0207 Pvalb Gaba_3,0.99,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,0.87
18,12126,11690,0.5211267605633803,hlbanlmc-1,CS20230722_CLAS_01,01 IT-ET Glut,0.81,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.8,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.67,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.77
18,12127,11763,0.6444444444444445,hlbbkpdc-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.99,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.59,CS20230722_CLUS_0080,0080 L4/5 IT CTX Glut_2,186,0.69
18,12128,11607,0.7032967032967034,hlbebaoj-1,CS20230722_CLAS_01,01 IT-ET Glut,0.83,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.72,CS20230722_CLUS_0079,0079 L4/5 IT CTX Glut_2,184,0.63
18,12131,12138,0.6494845360824743,hlbimake-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.96,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.92,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.82
18,12132,11018,0.423728813559322,hlbinokd-1,CS20230722_CLAS_01,01 IT-ET Glut,0.9,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.93,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.82,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.68
18,12133,11533,0.7272727272727273,hlbjhdlh-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.95,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.84,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12134,11762,0.5254237288135594,hlblejel-1,CS20230722_CLAS_01,01 IT-ET Glut,0.94,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.81,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.84
18,12137,11851,0.7464788732394366,hlcbiggb-1,CS20230722_CLAS_01,01 IT-ET Glut,0.76,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.98,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.48,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.92
18,12141,11532,0.7051282051282052,hlcfdmmd-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.93,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12142,11219,0.7821782178217822,hlcgjfgf-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.84,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12143,11608,0.686046511627907,hlcmleef-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.72,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.56
18,12146,11383,0.6793893129770993,hlcohoio-1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0,CS20230722_SUBC_052,052 Pvalb Gaba,1.0,CS20230722_SUPT_0207,0207 Pvalb Gaba_3,0.99,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,0.65
18,12148,11150,0.7403846153846154,hlddbajj-1,CS20230722_CLAS_07,07 CTX-MGE GABA,0.89,CS20230722_SUBC_052,052 Pvalb Gaba,1.0,CS20230722_SUPT_0207,0207 Pvalb Gaba_3,1.0,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,0.75
18,12150,11768,0.5425531914893617,hldiakfp-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.66,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.99
18,12151,11223,0.5352112676056338,hldnpnoj-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.98,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.55,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.98
18,12152,11700,0.5714285714285714,hleakgie-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.47,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.93
18,12153,10891,0.5213675213675214,hlefbdea-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.94,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.44,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.92
18,12154,11449,0.65625,hleikmfo-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.91,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12155,11764,0.5833333333333334,hlekdlgh-1,CS20230722_CLAS_01,01 IT-ET Glut,0.98,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.8,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12157,11376,0.7303370786516854,hlekgoem-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.99,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.99,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12159,11450,0.4964028776978417,hlenoohd-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.77,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12161,11145,0.7333333333333333,hlfcebjc-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.85,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12167,10529,0.6746987951807228,hlghhahm-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.99,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.98,CS20230722_CLUS_0076,0076 L4/5 IT CTX Glut_2,179,0.42
18,12168,11684,0.7088607594936709,hlgikenj-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.85,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.99
18,12170,11146,0.5503355704697986,hlglmjfm-1,CS20230722_CLAS_07,07 CTX-MGE GABA,0.99,CS20230722_SUBC_052,052 Pvalb Gaba,0.97,CS20230722_SUPT_0207,0207 Pvalb Gaba_3,0.73,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,0.89
18,12172,10955,0.4126984126984127,hlhcgnfa-1,CS20230722_CLAS_01,01 IT-ET Glut,0.89,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.95,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.52,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.96
18,12174,11848,0.6973684210526315,hlhljadk-1,CS20230722_CLAS_01,01 IT-ET Glut,0.98,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.71,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12175,11284,0.5443037974683544,hlibnkjl-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.93,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12179,11444,0.7014925373134329,hlihmfdb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,1.0,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.9
18,12181,11289,0.5135135135135135,hlikopgh-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.99,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12182,11283,0.4508196721311475,hlilcjce-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.99,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.93,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.94
18,12185,11373,0.4859813084112149,hljgndgg-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.99,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.66
18,12186,11761,0.620253164556962,hljidhei-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.95,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12187,11447,0.7682926829268293,hljjiglh-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.84,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.92
18,12191,11754,0.4516129032258064,hlkihkfe-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.64,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.99
18,12196,11298,0.8095238095238095,hllbefah-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.54,CS20230722_CLUS_0079,0079 L4/5 IT CTX Glut_2,184,0.49
18,12199,10958,0.4363636363636363,hllhdpll-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.8,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.84
18,12200,10954,0.5647058823529412,hlliicaf-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.99,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.73,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.81
18,12215,11356,0.6666666666666666,hlnhhapl-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.58,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.73
18,12216,12052,0.5945945945945946,hloapfpd-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.56,CS20230722_CLUS_0079,0079 L4/5 IT CTX Glut_2,184,0.37
18,12218,11360,0.6421052631578947,hlogkhbk-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.99,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.95,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.83
18,12223,11209,0.6989247311827957,hlpemncm-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.64,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.73
18,12224,11749,0.527027027027027,hlpfahcm-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.86,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.98
18,12226,11441,0.4021739130434782,hmaedpfc-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.99,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12227,11596,0.631578947368421,hmappacl-1,CS20230722_CLAS_01,01 IT-ET Glut,0.97,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.99,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.89,CS20230722_CLUS_0076,0076 L4/5 IT CTX Glut_2,179,0.71
18,12228,11904,0.4403669724770642,hmbgpcgb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,1.0,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.99
18,12229,11523,0.6538461538461539,hmbjfcpn-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.63,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.41
18,12236,12127,0.4086021505376344,hmdendhe-1,CS20230722_CLAS_01,01 IT-ET Glut,0.73,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.99,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.62,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.82
18,12237,11669,0.5681818181818182,hmdhjnhp-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.92,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12242,11907,0.4234234234234234,hmdmahig-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.75,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.93
18,12244,11443,0.735632183908046,hmdnnicn-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.6,CS20230722_CLUS_0080,0080 L4/5 IT CTX Glut_2,186,0.62
18,12245,11678,0.4819277108433735,hmebbgmi-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.56,CS20230722_CLUS_0079,0079 L4/5 IT CTX Glut_2,184,0.89
18,12248,11599,0.6097560975609756,hmffgcld-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.55,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12249,11600,0.6947368421052632,hmffngfm-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.53,CS20230722_CLUS_0080,0080 L4/5 IT CTX Glut_2,186,0.89
18,12250,11442,0.7439024390243902,hmfgdene-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.67,CS20230722_CLUS_0076,0076 L4/5 IT CTX Glut_2,179,0.68
18,12251,11570,0.7638888888888888,hmfmbedg-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.86,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.99
18,12252,10980,0.4246575342465753,hmfmnjjh-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.82,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12253,11491,0.7411764705882353,hmfpeleg-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.98,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12255,10481,0.6847826086956522,hmgeadjp-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.97,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.56
18,12256,11498,0.4516129032258064,hmghchho-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.98,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.84,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
18,12258,11803,0.4461538461538462,hmhapnmg-1,CS20230722_CLAS_01,01 IT-ET Glut,0.87,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.69,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.8,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.75
18,12260,11725,0.4931506849315068,hmhjdelg-1,CS20230722_CLAS_01,01 IT-ET Glut,0.5,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.94,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.51,CS20230722_CLUS_0079,0079 L4/5 IT CTX Glut_2,184,0.24
18,12262,11572,0.56,hmhpdgkc-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.94,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.96
18,12269,11801,0.6172839506172839,hminenlh-1,CS20230722_CLAS_01,01 IT-ET Glut,0.93,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.97,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.48,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.55
18,12270,11646,0.4166666666666667,hmiophpf-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.51,CS20230722_CLUS_0079,0079 L4/5 IT CTX Glut_2,184,0.61
18,12271,11250,0.6195652173913043,hmipolpb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.61,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.93
18,12272,11049,0.7647058823529411,hmjalbhk-1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0,CS20230722_SUBC_052,052 Pvalb Gaba,1.0,CS20230722_SUPT_0207,0207 Pvalb Gaba_3,0.98,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,1.0
18,12274,10911,0.5901639344262295,hmjjnppd-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.87,CS20230722_CLUS_0080,0080 L4/5 IT CTX Glut_2,186,0.93
18,12275,11406,0.575,hmjkldhm-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.64,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.61,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,0.46
18,12277,10914,0.5736434108527132,hmjmehkl-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0,CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,0.61,CS20230722_CLUS_0100,0100 L4/5 IT CTX Glut_6,188,1.0
